Timestamp,Side,OperationType,Filename,FileSize,FileMode
2025-01-03T01:04:00+08:00,src,Open,/etc/passwd,876,-rw-r--r--
2025-01-03T01:04:00+08:00,src,Open,/etc/group,447,-rw-r--r--
2025-01-03T01:04:00+08:00,src,Read,/etc/passwd,876,-rw-r--r--
2025-01-03T01:04:00+08:00,src,Read,/etc/group,447,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Open,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libm.so.6,907784,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libm.so.6,907784,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Open,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Open,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/local/bin/redis-server,16714144,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-03T01:04:01+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
